ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,CGPA_Binned,Cluster,Cluster_Optimized,PC1,PC2
75612.0,10,0,2012.0,3.53,3.71,2.77,4.17,3.83,3.26,0,2,2,0.32937647676430504,-0.16931599504910397
71023.0,10,0,2012.0,3.5,3.22,3.0,3.87,4.23,2.67,0,2,2,-0.008953097274359636,0.20354430277971838
95084.0,10,0,2012.0,4.5,4.31,4.29,4.86,4.74,3.52,0,1,1,3.1292337082363564,-0.45697964413280473
70709.0,10,1,2012.0,3.07,2.9,2.91,3.61,3.09,2.81,1,2,2,-1.2228893575606152,-0.08408707407315458
76227.0,10,0,2013.0,2.12,1.69,1.77,3.19,2.24,3.13,1,0,0,-3.752361686595848,0.20681813421769468
28270.0,10,0,2012.0,3.45,2.59,3.27,4.3,3.88,3.36,1,2,2,0.04152495351737522,0.18563116732720356
91438.0,10,0,2012.0,3.17,2.69,2.89,4.0,3.43,2.34,1,2,2,-1.0903836090496462,0.05967928201780568
34666.0,10,0,2012.0,3.12,3.45,2.4,3.42,3.5,3.61,1,2,2,-0.7293605367559733,-0.04675824261709144
62254.0,10,1,2013.0,2.83,2.2699999999999996,2.88,3.58,2.85,3.04,1,0,0,-1.8128676685570984,0.45881424216031724
63687.0,10,0,2012.0,2.51,2.59,2.17,2.81,2.4,3.06,1,0,0,-2.880097563122208,-0.28595668086827264
61676.0,10,0,2012.0,4.14,3.45,4.47,4.59,4.23,3.4,0,1,1,2.0358293776722722,-0.2009987885835554
58690.0,10,0,2012.0,4.41,4.35,4.02,4.72,4.77,4.3,0,1,1,3.1823850567943297,-0.5109860040347651
29337.0,10,1,2012.0,2.52,2.41,2.03,2.61,3.0,2.54,1,0,0,-3.0330345638364546,0.4695452814377942
64657.0,10,1,2012.0,4.52,4.37,4.59,4.66,4.54,4.03,0,1,1,3.336613447806003,-0.5166627662883803
86769.0,10,0,2012.0,3.89,3.57,3.65,4.52,4.15,3.88,0,1,1,1.5713634312214944,-0.6838304931656495
51863.0,10,0,2012.0,2.48,2.0,2.25,2.52,2.93,2.78,1,0,0,-3.169291382063143,0.011979088818406789
81642.0,10,0,2014.0,1.79,1.65,1.8,1.74,1.8699999999999999,2.13,1,0,0,-5.281236591091857,1.1847048103229436
48363.0,10,0,2012.0,3.7,3.14,3.37,4.32,3.86,2.5,0,2,2,0.26195086057902944,0.5113026547023951
52884.0,10,0,2012.0,4.01,3.55,4.02,4.59,3.86,3.3,0,1,1,1.518463341450538,-0.03897637540397571
30373.0,10,0,2012.0,4.16,4.2,3.98,4.62,3.97,3.13,0,1,1,1.988649271387019,0.36894952757311916
39768.0,10,1,2013.0,2.0699999999999994,3.04,1.94,2.23,1.5799999999999998,3.13,1,0,0,-3.7368594244371787,0.4484514806443247
67454.0,10,0,2012.0,2.52,2.45,2.12,3.1,2.52,2.89,1,0,0,-2.8373149272864833,-0.176741602236327
55958.0,10,0,2012.0,4.03,3.78,3.76,4.83,4.1,3.98,0,1,1,2.023870523251657,-0.37949859534698716
84612.0,10,1,2012.0,3.61,3.18,3.52,4.35,3.69,2.92,0,2,2,0.3871137297560854,-0.17793966191063817
65308.0,10,0,2012.0,3.35,3.31,3.37,3.69,3.02,2.64,1,2,2,-0.5923993465076267,0.051331027995769905
84684.0,10,0,2012.0,3.98,3.31,4.16,4.55,4.17,2.5,0,1,1,1.2746409275701462,0.10376804207322418
87463.0,10,0,2012.0,2.34,2.69,2.02,2.06,2.49,2.17,1,0,0,-3.694833794919699,-0.06212178683871585
64777.0,10,0,2013.0,2.19,2.49,2.07,2.48,2.0,3.47,1,0,0,-3.4264736101281787,0.019664359537393344
69247.0,10,0,2012.0,3.61,3.37,3.18,4.23,3.74,2.71,0,2,2,0.19411607330551892,0.16200622170926576
24100.0,10,0,2012.0,3.3,2.94,3.02,3.9,3.67,3.86,1,2,2,-0.12351058495986764,-0.10158469808454261
55026.0,10,0,2012.0,3.79,3.55,3.1,4.62,4.32,3.2,0,2,2,1.0681727182637701,0.16876114604042763
33743.0,10,0,2012.0,4.26,4.06,4.14,4.62,4.38,3.13,0,1,1,2.2826831056900745,0.3654900601286523
65869.0,10,0,2012.0,3.89,3.59,3.73,4.03,4.3,3.4,0,1,1,1.2807588643746217,-0.20940844225084676
56611.0,10,0,2012.0,4.46,4.04,4.41,4.72,4.85,2.95,0,1,1,2.789244554553934,0.2742142879495255
95820.0,10,1,2012.0,4.54,4.22,4.65,4.59,4.76,4.3,0,1,1,3.476070523296114,-1.0096564293197803
61373.0,10,0,2013.0,4.27,4.04,4.16,4.59,4.49,2.19,0,1,1,1.9859691958168453,1.303222226383805
54104.0,10,0,2014.0,2.19,2.2300000000000004,1.93,2.34,2.32,2.99,1,0,0,-3.725774701667157,1.1218876274967242
35893.0,10,1,2013.0,3.98,3.96,4.02,3.52,4.27,2.71,0,1,1,1.2027657777191514,1.120879520046843
35370.0,10,0,2013.0,2.59,2.58,2.2,2.42,3.13,2.42,1,0,0,-2.85139589987389,1.125889040588512
78033.0,10,0,2013.0,4.05,3.77,3.9,3.87,4.72,2.66,0,1,1,1.4636833343295275,0.8013100879094435
55766.0,10,0,2013.0,2.74,2.77,1.95,2.55,3.68,2.71,1,0,0,-2.3152060907161154,0.8660028613046634
61204.0,10,1,2013.0,4.14,3.83,3.96,4.21,4.68,3.68,0,1,1,2.132676132891397,0.40065021446358323
68727.0,10,0,2013.0,3.44,3.29,3.14,3.41,3.9,3.68,1,2,2,0.056432462740696465,0.17137446038086576
30681.0,10,1,2013.0,3.09,3.35,2.55,2.87,3.68,2.28,1,2,2,-1.3962604068558562,1.4004755434420997
61527.0,10,0,2013.0,4.45,4.42,4.22,4.34,4.87,3.96,0,1,1,3.107535664184047,0.27826251507139865
75468.0,10,0,2013.0,2.42,2.21,2.2,2.32,2.88,2.34,1,0,0,-3.4013430161410896,0.66805665391988
63093.0,10,0,2013.0,2.45,2.56,1.72,2.71,2.86,3.05,1,0,0,-2.9915447324846074,0.4933770314687293
91670.0,10,0,2013.0,2.85,2.73,2.64,2.39,3.41,2.58,1,0,0,-2.150702423072276,0.4164018257882343
94773.0,10,0,2013.0,3.86,3.79,3.65,3.83,4.23,2.97,0,2,2,1.0392703780183838,0.3855972001666216
91114.0,10,0,2013.0,2.34,2.02,1.89,2.55,2.91,2.14,1,0,0,-3.686913869588125,0.6741678827208928
47396.0,10,1,2013.0,3.8,3.88,3.29,3.45,4.61,3.2,0,2,2,0.9485063623417672,0.8188233381888123
63328.0,10,1,2013.0,2.47,2.65,1.78,2.52,3.04,3.13,1,0,0,-2.8625090070022963,0.44359449645549415
91867.0,10,0,2013.0,3.93,3.96,3.6,3.61,4.5,3.4,0,1,1,1.3522490314331423,0.18851120068794242
65260.0,10,0,2013.0,4.24,4.23,3.98,4.0,4.76,3.61,0,1,1,2.354304572300199,0.40809204345243477
74172.0,10,0,2013.0,3.27,3.46,2.62,3.55,3.76,2.85,1,2,2,-0.5726489141274721,0.673990268870289
26234.0,10,0,2013.0,3.88,4.08,3.51,3.38,4.46,2.64,0,2,2,0.9202853750886187,1.3439747512817364
85544.0,10,0,2013.0,2.69,2.88,2.1,2.74,3.16,2.5,1,0,0,-2.4628999579930384,0.6028960745695721
94288.0,10,1,2013.0,3.61,2.88,3.08,4.48,4.4,2.92,0,2,2,0.41682099168907416,0.531591198276833
39347.0,10,0,2013.0,2.71,3.08,2.09,2.77,3.02,2.41,1,0,0,-2.425654680129719,1.155194621538196
73044.0,10,0,2013.0,3.39,3.38,2.79,3.6,4.05,3.96,1,2,2,0.15745046097020457,0.04244880108391781
25695.0,10,1,2013.0,3.06,3.15,2.53,2.93,3.7,2.85,1,2,2,-1.2874986075791488,1.1120858823127744
36723.0,10,1,2013.0,2.96,3.17,2.55,2.26,3.66,2.42,1,0,0,-1.8573881088803001,1.1669656488620719
80074.0,10,0,2013.0,4.22,4.06,3.94,4.21,4.77,3.57,0,1,1,2.313790664265974,0.29139565113677396
83435.0,10,0,2013.0,4.28,4.29,4.12,4.03,4.64,2.81,0,1,1,2.1429783036185692,0.6668703467638636
88837.0,10,0,2014.0,2.38,2.5,1.95,2.66,2.58,2.73,1,0,0,-3.2299957699505657,0.9904110203588697
74936.0,10,0,2013.0,4.22,4.08,3.88,4.41,4.69,2.73,0,1,1,2.033790261885118,0.8729006676017447
62245.0,10,0,2013.0,3.71,3.77,3.11,3.55,4.5,2.77,0,2,2,0.5492728357920008,0.9258883380739282
54900.0,10,0,2013.0,3.8,3.6,3.31,3.9,4.62,1.65,0,2,2,0.44359745202925355,1.705663640583773
78766.0,10,1,2013.0,2.93,3.54,2.26,2.89,3.21,3.05,1,0,0,-1.5130305574077645,0.39056261188643826
69507.0,10,0,2013.0,2.72,2.08,2.41,3.06,3.44,2.29,1,0,0,-2.4995639312825304,0.9007037838544979
76957.0,10,0,2013.0,4.37,4.19,4.08,4.41,4.95,3.4,0,1,1,2.7040711275049274,0.4693622284222968
27975.0,10,0,2013.0,4.35,3.96,4.27,4.48,4.82,3.47,0,1,1,2.6630801329876688,0.9135445988172168
54885.0,10,0,2013.0,4.04,4.08,3.71,3.83,4.59,2.35,0,1,1,1.3265541686542928,1.2561164961325268
88597.0,10,0,2013.0,2.6,2.67,2.27,2.29,3.09,2.58,1,0,0,-2.7858205932176636,0.4274249875366137
86251.0,10,0,2013.0,3.43,3.15,3.12,3.03,4.38,2.81,1,2,2,-0.3125146792612879,0.5240405662499804
51979.0,10,0,2013.0,3.94,4.0,3.61,3.77,4.37,3.26,0,1,1,1.3523255404528105,0.7072550186487832
76661.0,10,0,2013.0,3.98,3.75,3.88,3.86,4.46,2.41,0,1,1,1.1558415497038166,0.9289561398828585
84087.0,10,1,2013.0,3.28,3.25,2.88,3.31,3.73,2.05,1,2,2,-0.981778693977524,0.9761820958791734
24795.0,10,0,2013.0,3.15,3.19,2.82,2.9,3.68,2.34,1,2,2,-1.256997777739465,1.3927738790617588
59574.0,10,0,2014.0,3.88,3.31,3.54,4.66,4.44,2.71,0,1,1,1.1615256935928124,1.6982315385825315
80796.0,10,0,2014.0,3.28,3.52,2.86,3.13,3.04,2.15,1,2,2,-1.2411922455020499,1.5186337374787628
46255.0,10,1,2014.0,3.88,3.52,3.64,3.97,4.5,3.28,0,2,2,1.2395398812548213,1.4301067359767126
51788.0,10,0,2014.0,3.72,3.44,3.27,4.23,4.2,2.66,0,2,2,0.6122718332377663,1.7667264679341836
38612.0,10,0,2014.0,4.18,3.81,3.86,4.76,4.62,2.92,0,1,1,2.0667927802490085,1.8323846305803828
60854.0,10,0,2014.0,3.65,3.6,3.22,4.1,3.88,2.89,0,2,2,0.4796828428185762,1.482858907351704
83154.0,10,1,2014.0,2.92,3.42,2.14,3.32,2.95,3.82,1,0,0,-1.2744188456554155,0.562915271386531
27184.0,10,0,2014.0,3.76,2.98,3.52,4.45,4.38,2.1,0,2,2,0.5115424797345397,2.368218619067648
72640.0,10,0,2014.0,4.12,3.81,3.8,4.65,4.49,2.78,0,1,1,1.8101720652761777,1.5222928896657664
31546.0,10,0,2014.0,4.14,4.06,3.94,4.34,4.33,2.92,0,1,1,1.8647359231371534,1.824325824591716
95632.0,10,0,2014.0,4.4,4.17,4.08,4.83,4.77,3.68,0,1,1,2.9462848905662304,0.7825570074031393
52510.0,10,0,2014.0,3.33,3.4,2.73,3.84,3.57,1.7000000000000002,1,2,2,-0.8771706699019379,2.257754503142243
65844.0,10,0,2014.0,3.31,3.4,2.64,3.42,3.72,2.85,1,2,2,-0.6420850471834398,1.4053269784703548
82841.0,10,1,2014.0,3.99,3.85,3.57,4.52,4.28,4.1,0,1,1,1.934774766729839,0.598263561598234
53365.0,10,0,2014.0,4.3,3.98,4.22,4.62,4.54,2.67,0,1,1,2.2418881709640632,1.7650753659996428
65341.0,10,0,2014.0,4.41,3.9,4.29,4.86,4.87,3.75,0,1,1,3.0129713302020895,1.0472229375899516
32999.0,10,0,2014.0,3.23,2.96,2.51,4.13,3.65,2.92,1,2,2,-0.6734280999678585,1.7791172780601714
59543.0,10,0,2014.0,3.59,3.19,3.51,4.28,3.69,3.26,0,2,2,0.4942868569248848,1.2086670876849717
76199.0,10,0,2014.0,4.11,3.58,3.86,4.48,4.79,3.13,0,1,1,1.9078011160345663,1.2756284042372648
39626.0,10,0,2014.0,3.9,3.77,3.35,4.48,4.31,3.59,0,1,1,1.5105369431081044,1.3946186621218521
59658.0,10,0,2014.0,3.76,3.54,3.82,3.97,3.77,2.71,0,2,2,0.6672375030904616,1.5017323161739928
27508.0,1,0,2010.0,3.25,2.31,2.58,3.56,3.7,1.96,1,2,2,-1.6706068584917382,-0.3260341865748207
61787.0,1,1,2011.0,1.81,2.16,2.22,2.19,1.89,2.05,1,0,0,-4.561339673470799,-0.5200234994730054
62223.0,1,0,2010.0,2.61,2.6,2.18,2.67,2.27,3.04,1,0,0,-2.971083295345236,-1.611233364564914
94484.0,1,1,2010.0,3.77,3.6,3.7,3.43,3.81,2.89,0,2,2,0.4037789097726876,-1.670749279591189
34541.0,1,1,2010.0,3.42,2.89,3.33,3.05,3.44,2.15,1,2,2,-1.118188901757635,-0.6673276517029612
75696.0,1,1,2011.0,3.45,3.28,4.3,3.44,3.03,3.28,1,2,2,0.09031380139199774,-1.2517963231460334
60639.0,1,1,2013.0,2.28,2.16,2.09,2.29,2.45,3.13,1,0,0,-3.530990352022011,0.2967434856267896
48560.0,1,1,2010.0,4.01,3.21,3.86,4.23,4.22,2.5,0,1,1,0.9126702491768841,-0.8210989654136095
33258.0,1,0,2010.0,4.36,3.81,4.34,4.5,4.41,3.75,0,1,1,2.484088466515249,-1.3690717466014128
77091.0,1,1,2010.0,3.0,3.0,3.34,3.16,3.07,3.67,1,2,2,-0.9095458559441714,-2.103826615931239
67598.0,1,1,2011.0,2.47,2.28,2.01,2.27,2.9,2.86,1,0,0,-3.2752160862314716,-0.8578059839476307
62501.0,1,1,2010.0,2.57,2.52,3.0,2.16,2.29,2.38,1,0,0,-3.079750115132531,-1.3806332933193792
42866.0,1,1,2011.0,1.81,2.72,1.23,1.7,1.8800000000000001,2.41,1,0,0,-4.908844004673095,-0.43154687787268486
75895.0,1,1,2011.0,2.32,2.84,1.88,1.87,2.19,2.5,1,0,0,-3.841189854939922,-0.8346676813331159
26729.0,1,0,2011.0,4.06,3.75,3.25,4.2,4.29,3.44,0,1,1,1.3088557840890767,-0.3750422187864369
44951.0,1,1,2011.0,3.23,3.18,2.49,3.49,3.03,2.41,1,2,2,-1.4391488298578485,-0.1705737034347783
96200.0,1,0,2011.0,3.5,3.2,2.4,3.72,4.29,2.58,0,2,2,-0.4522829340279913,-0.6099457406103724
38251.0,1,1,2011.0,2.72,2.84,1.4500000000000002,2.92,3.47,3.54,1,0,0,-2.202878095325853,-0.6913538258882028
48313.0,1,1,2011.0,3.57,3.12,3.02,3.52,4.08,2.57,0,2,2,-0.3108785414435667,-0.21272785760310234
71345.0,1,1,2014.0,2.09,2.61,1.41,2.2,1.3900000000000001,2.71,1,0,0,-4.537075394563488,1.0436563998354014
86279.0,1,1,2013.0,2.97,2.12,2.76,3.69,2.91,2.86,1,0,0,-1.8545660716317907,0.34292299716265356
59853.0,1,1,2012.0,3.87,3.45,3.46,4.36,3.79,2.81,0,2,2,0.7089455833009187,0.20673750212602135
54772.0,1,0,2012.0,4.02,3.2,3.91,4.51,4.36,3.28,0,1,1,1.4760052482904005,0.00947321797008914
58858.0,1,0,2012.0,3.88,3.06,3.79,3.98,4.21,2.71,0,2,2,0.6674037152066555,0.23318794584803962
75874.0,1,1,2012.0,3.68,3.86,3.82,3.86,2.93,2.75,0,2,2,0.2869903180787033,-0.13804392958055273
29157.999999999996,1,1,2012.0,4.03,3.76,3.87,4.45,3.54,3.26,0,1,1,1.31770740537264,0.21557868881966366
45418.0,1,0,2012.0,3.12,2.73,2.89,3.32,3.36,2.95,1,2,2,-1.2463545616832008,0.10905101435454365
65600.0,1,1,2012.0,3.62,2.9,3.32,4.0,4.07,3.66,0,2,2,0.42437236179460414,-0.3903603887450441
54655.0,1,1,2012.0,3.01,3.06,2.86,2.79,2.81,2.86,1,0,0,-1.7412354055022465,-0.054376566850550104
45608.0,1,0,2012.0,3.96,3.35,3.96,3.91,4.0,2.19,0,2,2,0.6456964044029136,0.650824044043138
77830.0,1,1,2012.0,3.0,2.62,2.88,3.04,2.88,3.28,1,0,0,-1.6731223008391098,-0.5462254330035843
52567.0,1,0,2012.0,2.83,2.02,2.46,3.03,2.9,3.02,1,0,0,-2.4650552024996886,-0.09576168433905521
23836.0,1,0,2012.0,4.16,3.51,4.02,4.36,4.42,2.77,0,1,1,1.5816266529663188,0.6526914830356036
87589.0,1,1,2012.0,4.42,4.16,4.18,4.64,4.39,4.45,0,1,1,2.9811144612365745,-1.0030504571934273
39972.0,1,1,2012.0,2.94,2.94,2.63,3.27,2.82,2.23,1,0,0,-1.9770095603149904,0.5578513471310333
85197.0,1,0,2012.0,3.58,2.75,3.26,3.94,3.48,3.59,0,2,2,-0.09491155832389211,-0.6470553131427279
47498.0,1,1,2012.0,3.55,3.16,3.45,3.48,3.65,2.58,0,2,2,-0.2902517437154189,0.33665556788095224
25498.0,1,1,2012.0,2.92,2.2699999999999996,3.16,3.08,2.91,2.42,1,0,0,-2.056069772809095,0.4922940423705996
53366.0,1,0,2012.0,3.51,2.7,3.23,3.86,3.46,3.13,0,2,2,-0.41001269171141747,-0.037576266927060224
31719.000000000004,1,1,2012.0,3.6,3.51,3.57,3.61,3.58,2.97,0,2,2,0.19312305364009077,0.2807333438318974
73842.0,1,1,2013.0,2.33,2.87,1.91,2.24,2.67,2.27,1,0,0,-3.421367229295967,0.7534941086565334
87291.0,1,0,2013.0,4.28,4.04,4.08,4.39,4.31,2.92,0,1,1,2.024161222898788,0.5473628403778028
45055.0,1,1,2013.0,3.35,3.04,3.13,3.28,3.54,2.89,1,2,2,-0.707811182889731,0.8279059927725791
61691.0,1,1,2013.0,3.11,3.02,2.89,3.1,3.19,2.58,1,2,2,-1.415396029517561,0.7845730853708092
25071.0,1,1,2013.0,4.12,3.37,3.71,4.52,4.65,2.57,0,1,1,1.4370366553442468,1.502010086491479
36390.0,1,1,2013.0,3.89,3.83,3.6,3.82,4.04,2.27,0,2,2,0.692445883136383,1.4256171577682621
68780.0,1,1,2013.0,3.02,3.07,2.7,2.85,3.04,3.36,1,0,0,-1.4674300000562337,0.21251110454592118
92944.0,1,1,2013.0,2.89,2.8,2.56,2.71,2.89,2.77,1,0,0,-2.1687010285674226,0.2691333953194992
85612.0,1,1,2014.0,2.45,2.59,2.0,2.14,2.25,3.13,1,0,0,-3.38694289640836,0.6866728029896381
64852.0,1,0,2013.0,4.67,4.43,4.58,4.68,4.77,3.82,0,1,1,3.533926508825368,0.3161304178244642
67697.0,1,1,2013.0,3.48,3.78,3.28,3.25,3.31,2.57,1,2,2,-0.3642762748126936,0.7623090310253836
43997.0,1,1,2013.0,3.75,3.85,3.53,3.45,3.5,2.55,0,2,2,0.20051777552369782,1.0648850433976342
28292.0,1,1,2013.0,2.74,3.39,2.31,2.23,2.63,3.05,1,0,0,-2.3368787676708345,0.7672991707148812
44748.0,1,0,2013.0,4.06,3.61,3.74,4.32,4.19,2.15,0,1,1,1.0466821741875039,1.4623094856043848
46689.0,1,0,2013.0,4.64,4.09,4.62,4.91,4.69,3.36,0,1,1,3.240920112355408,0.7825033394222609
68558.0,1,1,2014.0,2.21,1.98,1.97,2.19,2.0,3.05,1,0,0,-4.058509183922065,0.8549563027470194
64091.0,1,0,2013.0,2.51,2.37,2.33,2.54,2.06,2.07,1,0,0,-3.5954274768571244,0.8647092883530294
81144.0,1,1,2014.0,2.41,2.46,2.17,1.69,1.97,2.99,1,0,0,-3.8219709196620593,0.7041559972984768
52712.0,1,1,2013.0,2.74,2.61,2.53,2.33,2.76,2.22,1,0,0,-2.863052879092526,0.9665532706682162
89608.0,1,1,2013.0,3.11,2.83,3.23,2.72,3.5,2.66,1,2,2,-1.3357862012423392,0.38088379585313287
78324.0,1,1,2013.0,3.46,3.04,3.09,3.36,3.65,2.43,1,2,2,-0.7337562425199935,0.7783415990866104
57590.0,1,1,2013.0,2.9,2.61,2.57,2.98,2.81,2.85,1,0,0,-2.13756653702479,0.6140970425029096
24145.0,1,0,2013.0,3.09,2.74,2.98,2.68,3.14,2.23,1,0,0,-1.907368721038428,1.326569791331303
91103.0,1,1,2013.0,3.05,2.76,2.69,3.02,3.15,2.71,1,0,0,-1.7365706945110189,0.38356277556620166
29037.0,1,0,2013.0,3.32,3.28,2.93,3.17,3.31,3.04,1,2,2,-0.820336195408093,0.9042651716696103
28870.0,1,0,2013.0,3.71,2.51,3.75,4.02,4.31,4.31,0,2,2,0.9017159574815311,0.24596908868288272
87187.0,1,1,2013.0,2.67,2.76,1.88,2.7,2.67,3.59,1,0,0,-2.5377645352805973,-0.11912133619401533
42905.0,1,0,2013.0,3.6,3.41,3.42,3.39,3.65,3.54,0,2,2,0.20253586851866495,0.47941208751348485
56707.0,1,0,2013.0,3.61,3.5,3.51,3.5,3.23,3.48,0,2,2,0.12185278174290884,0.3145941676076795
38744.0,1,1,2013.0,2.94,3.24,2.78,2.59,2.67,2.08,1,0,0,-2.1855765690797537,1.2260225257676136
38336.0,1,0,2013.0,3.97,3.78,3.8,3.91,3.89,2.67,0,2,2,0.948523706325352,1.129604542281284
80284.0,1,1,2013.0,3.27,2.78,3.02,3.33,3.36,2.42,1,2,2,-1.22765600299153,0.7077684664710338
36861.0,1,1,2013.0,2.63,2.72,2.36,2.42,1.97,2.89,1,0,0,-3.0875504923628236,0.6604484717698892
95391.0,1,0,2014.0,3.17,2.63,2.56,3.06,3.58,2.5,1,0,0,-1.6226665221962235,1.2058401936515342
87068.0,1,0,2014.0,4.06,3.5,3.59,4.28,4.31,2.27,0,1,1,0.9938553488546944,1.6192925236302587
47452.0,1,1,2014.0,4.56,4.37,4.47,4.59,4.54,2.5,0,1,1,2.710028648410715,1.9287619078034437
24731.0,1,1,2014.0,3.08,2.5,2.41,3.4,3.06,1.4700000000000002,1,0,0,-2.3278090113706247,2.5701481525842427
52363.0,1,1,2014.0,3.65,3.02,2.89,4.07,4.08,2.64,0,2,2,-0.04590417991182361,1.7658931531217408
64443.0,1,1,2014.0,3.62,3.33,3.39,3.57,3.46,2.85,0,2,2,-0.10731615880390294,1.3197111004026014
23963.0,1,1,2014.0,3.67,3.17,3.39,3.91,3.43,3.75,0,2,2,0.33542085323688675,1.245281793020194
26522.0,1,1,2014.0,3.59,2.83,3.06,3.85,4.19,2.57,0,2,2,-0.17822527903532728,2.045887179763049
72095.0,1,1,2014.0,2.97,2.87,2.77,3.22,2.32,2.81,1,0,0,-1.9675828131300825,1.0940459144360137
51295.0,1,1,2014.0,3.88,3.26,3.63,4.41,3.5,3.91,0,2,2,1.0147551068283318,0.8997056277076854
57350.0,1,1,2014.0,4.08,3.48,4.04,4.04,4.07,2.88,0,1,1,1.235660630878531,1.4590153163370636
86144.0,1,1,2014.0,3.7,3.87,3.63,3.52,3.39,3.05,0,2,2,0.4072446308742555,0.9464892573780054
30905.0,1,0,2014.0,3.27,2.5,2.89,3.52,3.5,2.08,1,2,2,-1.4034296589221045,2.155414051332727
92264.0,1,0,2014.0,3.66,3.24,3.63,3.63,4.0,3.21,0,2,2,0.45134522353763895,0.8456357045203378
52238.0,1,1,2014.0,4.24,3.65,3.76,4.72,4.46,2.45,0,1,1,1.6750332807289299,1.9513559769040638
81239.0,1,1,2014.0,2.95,3.3,2.7,2.47,2.55,2.5,1,0,0,-2.147252000791276,1.1590552382192727
68527.0,1,1,2014.0,3.78,3.28,3.72,3.7,3.54,2.81,0,2,2,0.25245860752092186,1.2882040294071966
28240.0,1,1,2014.0,4.25,3.0,4.11,4.82,4.5,2.15,0,1,1,1.4631798810361576,2.3349421423869554
30612.999999999996,1,0,2014.0,3.69,3.33,3.43,3.65,3.92,1.74,0,2,2,-0.16819604015656403,2.4247034762771973
80308.0,1,1,2014.0,3.79,2.74,3.57,4.12,4.31,2.71,0,2,2,0.44112704517635926,1.3632801621794217
73565.0,1,1,2014.0,2.71,2.17,2.03,2.58,3.19,2.17,1,0,0,-3.076597581629136,1.5602125810442053
70272.0,1,0,2014.0,3.33,2.87,3.04,3.49,3.11,2.89,1,2,2,-0.9827049397691986,1.1851924452181535
42884.0,1,1,2014.0,2.8,2.48,2.16,2.58,3.13,2.73,1,0,0,-2.5775739214025086,1.550435709987975
29117.0,1,1,2011.0,1.92,2.0299999999999994,1.4,1.4100000000000001,1.8099999999999998,1.84,1,0,0,-5.534862811740127,-0.02551554069783248
71436.0,3,1,2010.0,1.9400000000000002,2.8,1.99,1.27,1.77,3.28,1,0,0,-4.307115220154852,-2.0772794522564366
62283.0,3,1,2010.0,2.6,2.49,2.67,2.09,2.8,2.25,1,0,0,-3.077566878825457,-1.1965599873000556
24813.0,3,1,2012.0,2.33,2.09,2.1,1.51,1.7,2.92,1,0,0,-4.409151600346265,-0.03476871289475615
69305.0,3,1,2010.0,2.11,1.9500000000000002,2.25,1.78,2.06,2.89,1,0,0,-4.272678377925687,-1.7880818630687405
45159.0,3,0,2010.0,2.16,2.49,1.54,1.47,1.97,2.94,1,0,0,-4.5071730903146605,-1.4816847931703176
62120.0,3,0,2010.0,2.37,2.33,1.6700000000000002,1.71,3.06,2.88,1,0,0,-3.709602734366073,-1.4714403192515664
91549.0,3,1,2010.0,3.62,4.6,3.94,2.96,2.15,4.13,0,2,2,0.3704694192872746,-2.651536363353084
28091.0,3,1,2012.0,1.98,2.1399999999999997,1.97,1.65,2.03,3.26,1,0,0,-4.321962249234888,-0.21781345806622385
64433.0,3,1,2010.0,3.63,3.27,3.87,3.37,4.03,2.73,0,2,2,0.24046656500132838,-1.270012740539451
68265.0,3,0,2010.0,3.49,3.53,3.71,3.12,3.25,2.71,1,2,2,-0.34177892387503167,-1.4054942757339592
54059.0,3,1,2010.0,3.43,3.78,3.8,2.92,3.22,3.04,1,2,2,-0.17791747545480532,-1.4793076093884605
61605.0,3,1,2010.0,4.07,4.11,4.4,3.69,3.69,3.57,0,1,1,1.6304937890029354,-1.7618763314834158
55705.0,3,0,2010.0,4.52,4.43,4.56,4.33,4.59,4.38,0,1,1,3.32274451075056,-1.978374328071797
49427.0,3,1,2010.0,2.72,2.62,3.06,2.8,2.19,3.2,1,0,0,-2.302114481122826,-1.6721749735041125
49393.0,3,1,2010.0,4.13,4.8,4.52,3.69,3.56,3.61,0,1,1,2.088061582467629,-1.6516492820448119
87357.0,3,0,2010.0,2.9,2.44,2.74,2.59,3.34,3.44,1,0,0,-1.8755800018177011,-2.054994062911419
42401.0,3,0,2010.0,4.43,4.44,4.44,4.08,4.53,2.99,0,1,1,2.5172427984755203,-1.0200203068460285
95356.0,3,1,2010.0,3.76,3.48,3.78,3.52,4.06,3.91,0,2,2,0.9350357629066808,-2.268496218195962
89502.0,3,0,2010.0,4.64,4.44,4.74,4.56,4.63,2.79,0,1,1,3.0454239449998566,-1.3734349978790967
36887.0,3,0,2010.0,3.01,2.38,2.98,2.86,3.4,2.5,1,0,0,-1.8798401036962988,-0.9306868490218075
29520.0,3,1,2010.0,2.99,3.06,3.43,2.61,2.81,2.29,1,0,0,-1.761731109207345,-0.8580758189079882
68823.0,3,1,2010.0,4.12,4.44,4.16,3.63,4.09,3.85,0,1,1,2.007110146063023,-1.9135746923257437
39683.0,3,1,2010.0,4.07,3.98,4.16,3.67,4.53,3.3,0,1,1,1.7539822705700003,-1.2263835759626622
75243.0,3,1,2010.0,4.81,4.84,4.84,4.69,4.72,4.45,0,1,1,4.193477282383728,-2.1782069677354627
